,id,title,combined_features
46,10563,Three to Tango,oscar and peter land a career-making opportunity when a chicago tycoon chooses them to compete for the design of a cultural center. the tycoon mistakenly believes that oscar is gay and has him spy on his mistress amy. oscar goes along with it and ends up falling in love with amy. Comedy Romance gay dance architect artist tango businessman spying partnership chiefexecutiveofficer deception businesspartner affair MatthewPerry NeveCampbell DylanMcDermott OliverPlatt CylkCozart JohnC.McGinley BobBalaban DeborahRush KellyRowan RickGomez PatrickVanHorn DavidRamsey KentStaines RogerDunn DamonSantostefano
47,329540,The Marine 4: Moving Target,"wwe superstar mike ""the miz"" mizanin returns as jake carter where he is assigned to protect a whistleblower who wishes to expose a corrupt military defence contractor. however, the military hires a heavily armed team of mercenaries to kill her and it's up to carter to stop them at any cost. Thriller Action MikeMizanin MelissaRoxburgh JoshBlacker MatthewMacCaull PaulMcGillion CurtisCaravaggio DanielleMoinet FraserAitcheson PrimoAllon AtlinMitchell WilliamKaufman"
48,68412,3 Backyards,the story of three people from the same suburban town during the course of one curious autumn day. Drama independentfilm EdieFalco EmbethDavidtz EliasKoteas RachelResheff KathrynErbe DanaiGurira DanaEskelson KathySearle PeytonList EricMendelsohn
49,9624,On Deadly Ground,"forrest taft is an environmental agent who works for the aegis oil company in alaska. aegis oil's corrupt ceo, michael jennings, is the kind of person who doesn't care whether or not oil spills into the ocean or onto the land, just as long as it's making money for him. Action Thriller fight inuit petrol company alaska enviromental StevenSeagal MichaelCaine JoanChen JohnC.McGinley R.LeeErmey ShariShattuck BillyBobThornton RichardHamilton MikeStarr IrvinKershner StevenSeagal"
50,9515,The Matador,"the life of danny wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a mexican bar and meets a mysterious stranger, julian, who's very likely a hit man. their meeting sets off a chain of events that will change their lives forever, as wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it. Action Comedy Crime Drama Thriller mexicocity midlifecrisis cocktail independentfilm stranger hitman PierceBrosnan GregKinnear HopeDavis PortiaDawson AdamScott IsraelTellez ArlinMiller AzucenaMedina JonahMeyerson WivecaBonerais RobertoSosa AntonioZavala RamonAlvarez LuzMariaMolina PhilipBakerHall TrioLosRivera RachelSchwartz CarolynHorwitz JorgeRobles GuillermoRuiz RichardShepard"
51,431,Cube,seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out. Thriller ScienceFiction Mystery riddle autism claustrophobia maze primenumber entrapment mathematics murder escape violence numbers canuxploitation NicoledeBoer NickyGuadagni DavidHewlett AndrewMiller JulianRichings WayneRobson MauriceDeanWint VincenzoNatali
52,1542,Office Space,three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money. Comedy Crime suburbia downsizing softwareengineer burnout dallastexas beachresort coworkerrelationship laziness duringcreditsstinger businessrivalry RonLivingston JenniferAniston DavidHerman AjayNaidu DiedrichBader StephenRoot GaryCole RichardRiehle AlexandraWentworth JoeBays JohnC.McGinley PaulWillson KinnaMcInroe ToddDuffey GregPitts MichaelMcShane LindaWakeman JenniferJaneEmerson KyleScottJackson OrlandoJones BarbaraGeorge-Reiss TomSchuster RupertReyes JackieBelvin GabrielFolse JesseDeLuna MikeJudge JustinPossenti JackBetts CharissaAllen JoshBond MikeJudge
53,11247,A Cinderella Story,"sam montgomery is a tomboyish, unpopular girl at school. she has been text messaging a somebody named nomad for a few months and he asks her to meet him at the halloween dance at 11:00 in the middle of the dance floor. the only problem is, she must get back to the diner, ran by her wicked stepmom fiona by 12 sharp because she is not supposed to be there. before nomad can found out who she is, she must leave with her best friend, carter driving her back to the diner. after that night, everything in sam's life goes wacko! Comedy jealousy cinderella work stepmother highschool schoolparty orphan teenager disguise americanfootballplayer teenageromance stepsister modernfairytale HilaryDuff JenniferCoolidge ChadMichaelMurray DanByrd ReginaKing JulieGonzalo LinShaye MadelineZima AndreaAvery MaryPatGleason PaulRodríguez WhipHubley KevinKilner EricaHubbard SimonHelberg BradBufanda J.D.Pardo Aimee-LynnChadwick KadyCole HannahRobinson JoshPrince ArtLaFleur JamesEckhouse JonathanSlavin JohnBillingsley LilliBabb CarlieWesterman MikeRandleman ChristieHerring LindsayHollister TaylorHoover BrittanyWeber DarrylSivad RitaBland KeliMurphy AlexisRaich SabinRich SandraMcCoy JulianneWaters KarenElmore StellaChoe JessieRice-Holiday CricketHamar ShannonNovak OscarOrosco JasonBeitel KatoBonner CarolBorjas ReshmaGajjar MollyGosline HunterHamilton RichardJackson TreyKnight JonathanRitter JennySeeger BeccaSweitzer MelanieA.Gage JoleneRiella ElleBennett JoeJagatic LonMichaelLee TarahPaige JustinRhoads DanielleRiffenburgh RoryCharlesThost JohnH.Tobin ToniWynne MarkRosman"
54,10764,Quantum of Solace,"quantum of solace continues the adventures of james bond after casino royale. betrayed by vesper, the woman he loved, 007 fights the urge to make his latest mission personal. pursuing his determination to uncover the truth, bond and m interrogate mr. white, who reveals that the organization that blackmailed vesper is far more complex and dangerous than anyone had imagined. Adventure Action Thriller Crime killing undercover secretagent britishsecretservice DanielCraig OlgaKurylenko MathieuAmalric JudiDench GiancarloGiannini GemmaArterton JeffreyWright DavidHarbour JesperChristensen AnatoleTaubman RoryKinnear TimPigott-Smith JoaquínCosio GlennFoster PaulRitter StanaKatic LucreziaLantedellaRovere NeilJackson OonaChaplin RachelMcDowall GustavoNanez MarkWakeling SarahHadland DavidDecio AaronKing AlexandraPrusa BrandonJovanovich AlexandreKrawetz FernandoGuillénCuervo JesúsOchoa SimonKassianides BrendanO'Hea MarcForster"
55,10385,Hanging Up,"a trio of sisters bond over their ambivalence toward the approaching death of their curmudgeonly father, to whom none of them was particularly close. Comedy Drama sistersisterrelationship cheating amnesia crisisline telephone lossofwife ex-wife womandirector MegRyan DianeKeaton LisaKudrow WalterMatthau AdamArkin ShaunDuke AnnBortolotti ClorisLeachman MareeCheatham MyndyCrist LibbyHudson EdieMcClurg TraceeEllisRoss CeliaWeston BobKirsh StephanieIttleson VenessiaValentino R.A.Buck PhilLevesque PaigeWolfe CharlesMatthau EthanDampf MaryBethPape DianeKeaton"
56,63492,What's Your Number?,"ally darling (anna faris) is realizing she's a little lost in life. her latest romance has just fizzled out, and she's just been fired from her marketing job. then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. determined to turn her life around and prove the article wrong, ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends. Comedy Romance basedonnovel loser magazine womanizer mission search boyfriend husband fired pastrelationship ChrisEvans AnnaFaris MartinFreeman ChrisPratt AriGraynor BlytheDanner EdBegleyJr. DaveAnnable JoelMcHale ZacharyQuinto ElizaCoupe MikeVogel AndySamberg OliverJackson-Cohen ThomasLennon AnthonyMackie JacksonNicoll IvanaMiličević HeatherBurns KateSimses TikaSumpter DeniseVasi JasonBowen TylerPeck JacquelynDoucette SondraJames ZacharyQuinto NadineJacobson ColbyParsons AzizAnsari EdJewett LonnieFarmer DalePlace BronwenBooth JohnFranchi DanMarshall StephanieAtkinson MarkMylod"
57,9954,The Covenant,four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. another great force they must contend with is the jealousy and suspicion that threatens to tear them apart. Action Adventure Fantasy Horror ScienceFiction Thriller magic malefriendship college supernaturalpowers teenager StevenStrait LauraRamsey JessicaLucas TaylorKitsch ChaceCrawford SebastianStan TobyHemingway KyleSchmid WendyCrewson StephenMcHattie KennethWelsh BasiaJasinski ChristianBaril LarryDay StevenCrowder RobertCrooks RobBurns JonathanDeveau VitoDeFilippo FrankFontaine RennyHarlin
58,133694,Promised Land,"a salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources. Drama smalltown campaign salesman farmland naturalgas fracking MattDamon JohnKrasinski FrancesMcDormand RosemarieDeWitt LucasBlack HalHolbrook TitusWelliver TimGuinee ScootMcNairy TerryKinney JohnnyCicco SaraLindsey LennonWynn RosemaryHoward JohnW.Iwanonkiw GusVanSant"
59,14434,I Think I Love My Wife,"richard cooper (rock) is a married man and father of two who is just plain bored with married life. not getting any sex from his wife, he resorts to ogling random women on the street to the point he takes lunch late to look at them. when old crush nikki tru (kerry washington) visits his office to get a reference letter, she becomes obsessed with cooper and they begin a complicated relationship. Comedy Romance ChrisRock KerryWashington GinaTorres SteveBuscemi EdwardHerrmann WelkerWhite SamanthaIvers MichaelKennethWilliams ChristinaVidal ElizaCoupe ChrisRock"
60,11665,Get Smart,"when the identities of secret agents from control are compromised, the chief promotes hapless but eager analyst maxwell smart and teams him with stylish, capable agent 99, the only spy whose cover remains intact. can they work together to thwart the evil plans of kaos and its crafty operative? Action Comedy Thriller dancing spy terrorist traitor airplane violin basedontvseries legs SteveCarell AnneHathaway DwayneJohnson AlanArkin TerenceStamp TerryCrews DavidKoechner JamesCaan BillMurray PatrickWarburton DavidS.Lee MasiOka NateTorrence JohnEddins DalipSinghRana PeterSegal"
61,1958,8 Women,"eight women gather to celebrate christmas in a snowbound cottage, only to find the family patriarch dead with a knife in his back. trapped in the house, every woman becomes a suspect, each having her own motive and secret. Comedy Thriller Music Crime Mystery upperclass women fathermurder daughter maid fatherfigure murderhunt CatherineDeneuve IsabelleHuppert EmmanuelleBéart FannyArdant VirginieLedoyen LudivineSagnier FirmineRichard DanielleDarrieux DominiqueLamure FrançoisOzon"
62,14181,Boiler Room,"a college dropout gets a job as a broker for a suburban investment firm, which puts him on the fast track to success, but the job might not be as legitimate as it sounds. Crime Drama Thriller finances stockbroker investmentfirm GiovanniRibisi VinDiesel NiaLong TomEverettScott BenAffleck NickyKatt ScottCaan RonRifkin JamieKennedy KirkAcevedo SiobhanFallon MarkWebber JudyDelGiudice BenYounger"
63,2026,Hostage,"when a mafia accountant is taken hostage on his beat, a police officer – wracked by guilt from a prior stint as a negotiator – must negotiate the standoff, even as his own family is held captive by the mob. Mystery Drama Thriller Crime fbi kidnapping policeoperation homeinvasion hostagesituation hostagenegotiator BruceWillis KevinPollak JimmyBennett MichelleHorn BenFoster JonathanTucker MarshallAllman SerenaScottThomas RumerWillis MarjeanHolden KathrynJoosten KimCoates ArtLaFleur GlennMorshower Florent-EmilioSiri"
64,8413,Event Horizon,"in the year 2047 a group of astronauts are sent to investigate and salvage the long lost starship ""event horizon"". the ship disappeared mysteriously 7 years before on its maiden voyage and with its return comes even more mystery as the crew of the ""lewis and clark"" discover the real truth behind its disappearance and something even more terrifying. Horror ScienceFiction Mystery spacemarine nudity nightmare hallucination cryogenics spacetravel blackhole insanity delusion crew alternatedimension evilspirit hellgate religion explosion violence burningman rescueteam flashback supernaturalpower trappedinspace distresssignal derelictship LaurenceFishburne SamNeill KathleenQuinlan JoelyRichardson RichardT.Jones JackNoseworthy JasonIsaacs SeanPertwee PeterMarinker HolleyChant BarclayWright NoahHuntley RobertJezek EmilyBooth TeresaMay PaulW.S.Anderson"
