,id,title,combined_features
370,11615,The Life of David Gale,a man against capital punishment is accused of murdering a fellow activist and is sent to death row. Drama Thriller Crime prison journalist texas professor deathpenalty deathrow interview murder reporter intern innocent activist KevinSpacey KateWinslet LauraLinney GabrielMann RhonaMitra MattCraven MelissaMcCarthy CleoKing LeeRitchey BrandyLittle JimBeaver LeonRippy JesseDeLuna VernonGrote LarissaWolcott SeanHennigan CharlesSanders MarcoPerella MichaelCrabtree JulioCedillo ChristopherMeister CliffStephens JamesHuston ChrisWarner JuliaLashae MatthewPosey LynnMathis RobertLott MarkVoges KatherineWillis AmparoMoreno JanisKelly BarbaraPetricini-Buxton AsiaDeMarcos AmparoGarcía KirkSisco CassandraL.Small OliverTull GeorgeHaynes KathyLamkin ConstanceJones CindyWaite KimberlyTortorice KatieLott NoahTruesdale ChuckCureau MikeFontaine ElizabethGast ChrisDrewy JeffGibbs KatinaPotts KatherineJames CindyMichelle JenniferDorsey MauriceMoore BrendaSendejo RickMorrow JuliaKay-Laskowski DonaldBraswell JackGould JackWatkins GwynLittle PatrickFries PilarFerreiro ClaudiaParker JoanGispert MarkRichardson JustinLavender DavidDahl CatenyaMcHenry BrianOrr MichelleValen TanyaZieger NickDawson SteveFlanagin EvelynLindsey T.J.McFarland DeborahAbbott StacyLynnAustin JerryM.Barker JohnnyBartee RichardR.Bartholomew KeithBright RyanBrooks Pei-SanBrown DianChilds StarlaChristian PeterCornwell WadeCouturiaux SteveCrawford ConstanceDasse MatthewJ.Dunn KenEdwards NikkiFolsom JoannaGallagher RyanHancock GarrettHargrove PeytonHayslip DavidScottHeck RedaHicks LandonKash R.C.Keene RobertH.Lambert GabrielR.Martinez FrankMatthews C.K.McFarland JoshMeyer BrentMitchell CindyPalla RogerEduardoPalomino AlanParker PaulA.Partain KeithPoulson GlenPowellSr. GeorgeRenteria NicoleR.Roberts MichaelSchmid RyanSchneider RobinSimmons MelanieStovall DannyTrevino RyanWickerham MicheleWilliams ChristineWolf WillieWright AlanParker
371,9697,Lady in the Water,"apartment building superintendent cleveland heep rescues what he thinks is a young woman from the pool he maintains. when he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world. Drama Thriller Fantasy Mystery fortuneteller religionandsupernatural supernaturalpowers mythicalcreature hell swimmingpool nixe aftercreditsstinger PaulGiamatti JeffreyWright BobBalaban SaritaChoudhury CindyCheung M.NightShyamalan FreddyRodríguez BillIrwin MaryBethHurt NoahGray-Cabey JosephD.Reitman JaredHarris GrantMonohon JohnBoyd BryceDallasHoward M.NightShyamalan"
372,136400,2 Guns,a dea agent and an undercover naval intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from. Action Comedy Crime undercover undercoveragent basedoncomicbook money fugitive bankrobbery deaagent DenzelWashington MarkWahlberg PaulaPatton BillPaxton FredWard JamesMarsden EdwardJamesOlmos RobertJohnBurke TaitFletcher AmbyrChilders DorisMorgado EvieThompson AzureParsons EdgarArreola PatrickFischler ChristopherMatthewCook TimBell LindseyG.Smith GregSproles DerekSolorsano KyleRussellClements JohnMcConnell JackLandry RitchieMontgomery RobertLarriviere LucyFaust GeorgeWilson YohanceMyles JesusJr. SamuelBaca-Garcia MichaelBeasley ChristopherDempsey BillStinchcomb MarkAdam DavidKency GilbertRosales PeterGabb JasonKirkpatrick TonySanford LuckyJohnson LindseyGort HillelM.Sharman AaronZell HenryPenzi BaltasarKormákur
373,88641,There Goes My Baby,a group of high school seniors meets in the summer of 1965 and all struggle with the choices they have to make. Drama Comedy DermotMulroney RickySchroder KelliWilliams NoahWyle LucyDeakins JillSchoelen KristinMinter KennethRansom SeymourCassel FloydMutrux
374,9361,The Last of the Mohicans,"as the english and french soldiers battle for control of the american colonies in the 18th century, the settlers and native americans are forced to take sides. cora and her sister alice unwittingly walk into trouble but are reluctantly saved by hawkeye, an orphaned settler adopted by the last of the mohicans. Action Adventure Drama History Romance War secretlove mohawk nativeamerican 18thcentury frenchandindianwar DanielDay-Lewis MadeleineStowe RussellMeans EricSchweig JodhiMay StevenWaddington WesStudi MauriceRoeves PatriceChéreau EdwardBlatchford TerryKinney TraceyEllis JustinM.Rice DennisBanks PetePostlethwaite MichaelMann"
375,9387,Conan the Barbarian,"a film adaptation of the classic sword and sorcery hero, conan the barbarian. a horde of rampaging warriors massacre the parents of young conan and enslave the young child for years on the wheel of pain. as the sole survivor of the childhood massacre, conan is released from slavery and taught the ancient arts of fighting. transforming himself into a killing machine, conan travels into the wilderness to seek vengeance on thulsa doom, the man responsible for killing his family. in the wilderness, conan takes up with the thieves valeria and subotai. the group comes upon king osric, who wants the trio of warriors to help rescue his daughter who has joined doom in the hills. Adventure Fantasy Action gladiator repayment despot barbarian swordandsorcery ArnoldSchwarzenegger JamesEarlJones MaxvonSydow SandahlBergman CassandraGava BenDavidson GerryLopez Mako ValérieQuennessen WilliamSmith LuisBarboo FrancoColumbu Nadiuska JackTaylor Sven-OleThorsen PilarAlcón JorgeSanz JohnMilius"
376,37498,Knock Off,"marcus ray (jean-claude van damme), a sales representative for ""v six"" jeans, and his partner, tommy hendricks (rob schneider), are about to be busted for selling ""knock off"" jeans. their american contact, karan leigh, who by the way is not only their employer but a cia agent sent to find the mole in their operation, is threatening them with a jail term if they do not prove their innocence. Action Adventure Thriller parkinggarage freighter fundraiser Jean-ClaudeVanDamme LelaRochon PaulSorvino RobSchneider MarkHoughton Kim-MareePenn TsuiHark"
377,8080,Suspect Zero,"a killer is on the loose, and an fbi agent sifts through clues and learns that the bloodthirsty felon's victims of choice are other serial killers. Crime Thriller serialkiller Carrie-AnneMoss AaronEckhart BenKingsley HarryLennix KevinChamberlin KeithCampbell E.EliasMerhige"
378,392,Chocolat,"a fable of emotional liberation and chocolate. a mother and daughter move to a small french town where they open a chocolate shop. the town, religious and morally strict, is against them as they represent free-thinking and indulgence. when a group of boat gypsies float down the river the prejudices of the mayor leads to a crisis. Comedy Drama Romance chocolate mayor praline single motherdaughterrelationship JulietteBinoche AlfredMolina JohnnyDepp JudiDench LeslieCaron Carrie-AnneMoss AurelienParentKoenig LenaOlin PeterStormare JohnWood AntonioGil HélèneCardona HughO'Conor VictoireThivisol GaelanConnell ElisabethCommelin RonCook MichèleGleizer ChristianneOliveira GuillaumeTardieu HarrisonPratt MarionHauducoeur LasseHallström"
379,72766,Newlyweds,a newlywed couple's honeymoon is upended by the arrivals of their respective sisters. Comedy Romance EdwardBurns KerryBishé MarshaDietlein CaitlinFitzgerald DaniellaPineda EdwardBurns
380,154,Star Trek II: The Wrath of Khan,admiral james t. kirk is feeling old; the prospect of accompanying his old ship the enterprise on a two week cadet cruise is not making him feel any younger. but the training cruise becomes a a life or death struggle when khan escapes from years of exile and captures the power of creation itself. Action Adventure ScienceFiction Thriller ussenterprise genesis asteroid selfsacrifice midlifecrisis terraforming simulator cadet radiation ussreliant cetialphav genetics spaceopera WilliamShatner LeonardNimoy DeForestKelley JamesDoohan GeorgeTakei WalterKoenig NichelleNichols RicardoMontalban BibiBesch MerrittButrick KirstieAlley PaulWinfield IkeEisenmann JohnVargas JohnWinston PaulKent NicholasMeyer
381,72331,Abraham Lincoln: Vampire Hunter,"president lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers. Action Fantasy Horror usapresident vampire steamlocomotive americancivilwar 19thcentury abrahamlincoln 3d BenjaminWalker DominicCooper AnthonyMackie MaryElizabethWinstead RufusSewell JohnRothman MartonCsokas AlexLombard JimmiSimpson TeriWyble CameronM.Brown FrankBrennan JohnNeisler MeadePatton SimeonSjöberg JamesRawlings AlanTudyk RobinMcLeavy ErinWasson JaquelineFleming LauraCayouette JosephMawle LuxHaney-Jardine CurtisHarris BillMartinWilliams AaronToney LawrenceTurner EarlMaddox JakeLaBotz DaneRhodes AlexBulat JillianBatherson ChelseaBruland KristinDaniel JenniferSchemke RaevinStinson TimurBekmambetov"
382,19366,Josie and the Pussycats,"josie, melody and val are three small-town girl musicians determined to take their rock band out of their garage and straight to the top, while remaining true to their look, style and sound. they get a record deal which brings fame and fortune but soon realize they are pawns of two people who want to control the youth of america. they must clear their names, even if it means losing fame and fortune. Comedy Music manager pop secret smalltown garage musician music friendship industry fame conspiracy subliminal  rockband culture womandirector messages fortune recorddeal popular pawns RachaelLeighCook RosarioDawson TaraReid GabrielMann AlanCumming MissiPyle ParkerPosey DonaldFaison SethGreen BreckinMeyer PauloCostanzo DeborahKaplan HarryElfont"
383,15005,One Night with the King,"this amazing biblical drama chronicles the brave and historic legend of hadassah, a jewish orphan with exceptional beauty who rises to become queen esther of persia and saves persian jews from genocide. by revealing her heritage to the king, esther thwarts the evil prime minister's plan to annihilate all jews in the persian empire. the annual festival of purim is inspired by her heroism. Drama basedonnovel persia queen esther TiffanyDupont PeterO'Toole LukeGoss JohnNoble OmarSharif JohnRhys-Davies JamesCallis TomListerJr. JavenCampbell JyotiDogra NealBhattacharya JonahLotan DilshadPatel NimratKaur TakeshSingh DenzilSmith AsifBasra TomAlter MichaelO.Sajbel"
384,762,Monty Python and the Holy Grail,"king arthur, accompanied by his squire, recruits his knights of the round table, including sir bedevere the wise, sir lancelot the brave, sir robin the not-quite-so-brave-as-sir-lancelot and sir galahad the pure. on the way, arthur battles the black knight who, despite having had all his limbs chopped off, insists he can still fight. they reach camelot, but arthur decides not to enter, as ""it is a silly place"". Adventure Comedy Fantasy holygrail monk scotlandyard swordplay camelot roundtable chapter aggressionbyanimal knight kingarthur weddingreception midnightmovie montypython knightsoftheroundtable anarchiccomedy GrahamChapman JohnCleese TerryGilliam EricIdle TerryJones MichaelPalin ConnieBooth CarolCleveland NeilInnes BeeDuffell JohnYoung RitaDavies AvrilStewart SallyKinghorn MarkZycon SandyJohnson JulianDoyle JoniFlynn FionaGordon TerryGilliam TerryJones"
385,21283,Steppin: The Movie,"every college campus has its rivalries and uts is no different. at this university, the geeks run the campus and the greatest steppers are king of the hill. when a local radio station announces the beginning of the step competition season, the campus fraternities and sororities fight to recruit the best talent that will help them win the big-money prize. Comedy Romance WesleyJonathan ChrysteePharris AnthonyAnderson MichaelTaliferro"
386,15250,This Christmas,"this year christmas with the whitfields promises to be one they will never forget. all the siblings have come home for the first time in years and they've brought plenty of baggage with them. as the christmas tree is trimmed and the lights are hung, secrets are revealed and family bonds are tested. as their lives converge, they join together and help each other discover the true meaning of family. Comedy Drama drama family familyholiday familyfeud LorettaDevine DelroyLindo IdrisElba ReginaKing LazAlonso LaurenLondon ChrisBrown PrestonA.WhitmoreII"
387,9726,A Good Year,"failed london banker max skinner inherits his uncle's vineyard in provence, where he spent many childhood holidays. upon his arrival, he meets a woman from california who tells max she is his long-lost cousin and that the property is hers. Comedy Drama Romance provence winecellar vineyard winegarden wine winegrower RussellCrowe MarionCotillard AlbertFinney TomHollander AbbieCornish FreddieHighmore DidierBourdon IsabelleCandelier ArchiePanjabi RafeSpall RichardCoyle ValeriaBruniTedeschi KennethCranham DanielMays GianninaFacio BenRighton PatrickKennedy AliRhodes NilaAalia StephenHudson LionelBriand MariaPapas IgorPanich OlegSosnovikov MagaliWoch JacquesHerlin CatrionaMacColl PatrickPayet FélicitéDuJeu MitchellMullen JudyDickerson GillesGaston-Dreyfus PhilippeMéry DominiqueLaurent StewartWright TomStuart CatherineVinatier MarineCasto GreggChillin ToneyTutini PhilippeBergeron EditaBrychta HélèneCardona Jean-LouisDarville NeilDickson JeanGilpin NicholasGuest PatrickHillan FrankIsles PeterLavin CaitlinMcKenna-Wilkinson PaulaJ.Newman MoiraQuirk ValeriaMilenkaRepnau DarrenRichardson Jean-MichelRichaud SamanthaRobson IanRuskin LindaSans BrunoStephane KarenStrassman Jean-PaulVignon CraigRobertYoung RidleyScott"
