,id,title,combined_features
2519,2503,The Bourne Ultimatum,"bourne is brought out of hiding once again by reporter simon ross who is trying to unveil operation blackbriar, an upgrade to project treadstone, in a series of newspaper columns. information from the reporter stirs a new set of memories, and bourne must finally uncover his dark past while dodging the company's best efforts to eradicate him. Action Drama Mystery Thriller paris corruption madrid assassin basedonnovel europe prosecution dangerous falseidentity revelation government weapon interpol sequel conspiracy shootout espionage motorcycle violence footchase moskow darkpast langleyvirginia flashback chaseontheroof securityleak MattDamon JuliaStiles DavidStrathairn ScottGlenn PaddyConsidine EdgarRamírez AlbertFinney JoanAllen TomGallop CoreyJohnson DanielBrühl JoeyAnsah ColinStinton DanFredenburgh LucyLiemann BryanReents ArkieReece JohnRoberson RussHuards MarkBazeley SineadO'Keefe ChuckyVenice ScottAdkins BrankoTomovic LaurentiuPossa TrevorSt.John AlbertJones JeffreyLeeGibson UrielEmilPollack OmarHernandez WilliamH.Burns MichaelWildman KaiMartin MichaelAhl DavidBoston GlynisBrooks JamesCiccone SebastianFeldman LuisMottola MarkMottram JamesSchram BrianSmyj PaulThornton JohnWarman ChrisWilson BenYoucef PaulGreengrass"
2520,49529,John Carter,"john carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of barsoom (mars) and reluctantly becomes embroiled in an epic conflict. it's a world on the brink of collapse, and carter rediscovers his humanity when he realizes the survival of barsoom and its people rests in his hands. Action Adventure ScienceFiction basedonnovel mars medallion spacetravel princess alien steampunk martian escape edgarriceburroughs alienrace superhumanstrength marscivilization swordandplanet 19thcentury 3d TaylorKitsch LynnCollins SamanthaMorton WillemDafoe ThomasHadenChurch MarkStrong CiaránHinds DominicWest JamesPurefoy BryanCranston PollyWalker DarylSabara ArkieReece DavoodGhadami PippaNixon JamesEmbree PhilipPhilmar EmilyTierney EdmundKente NicholasWoodeson KyleAgnew DonStark JoshDaugherty JaredCyr ChristopherGoodman AmandaClayton JosephBillingiere AndrewStanton"
2521,6007,Elling,"when his mother, who has sheltered him his entire 40 years, dies, elling, a sensitive, would-be poet, is sent to live in a state institution. there he meets kjell bjarne, a gentle giant and female-obsessed virgin in his 40s. after two years, the men are released and provided with a state-funded apartment and stipend with the hope they will be able to live on their own. Comedy Drama mentallydisabled PerChristianEllefsen SvenNordin JørgenLanghelle MaritPiaJacobsen PerChristensen HildeOlausson OlaOtnes PetterNæss"
2522,58882,Snow Flower and the Secret Fan,a story set in 19th century china and centered on the lifelong friendship between two girls who develop their own secret code as a way to contend with the rigid cultural norms imposed on women. Drama History fan duringcreditsstinger LiBingbing JunJi-hyun HughJackman VivianWu JiangWu RussellWong CocoChiangYi FangZhoubo HuQing-Yun CaoShi-Ping ZhangRuijia SunFeihu LuZhong LuYi-Ching ArchieKao DingXiao-Hui ZhangLi-Qiu ShenDan-Ping WayneWang
2523,473,Pi,the debut film from darren aronofsky in which a mathematical genius maximilian cohen discovers a link in the connection between numbers and reality and thus believes he can predict the future. Mystery Drama Thriller hacker mathematician helix headache chaostheory migraine mathematics insanity genius SeanGullette MarkMargolis BenShenkman SamiaShoaib PamelaHart AjayNaidu JoanneGordon StephenPearlman KristynMae-AnneLao LaurenFox ClintMansell EspherLaoNieves StanleyB.Herman DarrenAronofsky
2524,8944,What Just Happened,"during the course of an ordinary week in hollywood, movie producer ben (robert de niro) must navigate his way through shark-infested waters as he struggles to complete his latest projects. a demanding studio boss (catherine keener) demands extensive changes to a movie starring sean penn, while another chief won't greenlight a project unless star bruce willis shaves his beard. meanwhile, ben tries to reconcile with his wife and maintain a relationship with his young daughter. Comedy Drama filmproducer midlifecrisis independentfilm divorce BruceWillis RobertDeNiro SeanPenn RobinWright StanleyTucci JohnTurturro KristenStewart LilyRabe MarinHinkle CatherineKeener MichaelWincott JasonKravits MarkIvanir RemyK.Selma ChristopherEvanWelch SamLevinson BarryLevinson"
2525,114065,Down & Out With The Dolls,"the raunchy, spunky tale of the rise and fall of an all-girl rock band from portland, oregon. Comedy Music"
2526,6171,Dreamcatcher,"four boyhood pals perform a heroic act and are changed by the powers they gain in return. years later, on a hunting trip in the maine woods, they're overtaken by a vicious blizzard that harbors an ominous presence. challenged to stop an alien force, the friends must first prevent the slaughter of innocent civilians by a military vigilante ... and then overcome a threat to the bond that unites the four of them. Drama Horror ScienceFiction Thriller religionandsupernatural MorganFreeman ThomasJane JasonLee DamianLewis TimothyOlyphant TomSizemore DonnieWahlberg MikeyHolekamp ReeceThompson GiacomoBaessato JoelPalmer AndrewRobb RosemaryDunsmore MichaelO'Neill EricKeenleyside C.ErnstHarth LawrenceKasdan"
2527,9981,Kicking & Screaming,"phil weston has been unathletic his entire life. in college he failed at every sport that he tried out for. it looks like his 10-year old son, sam, is following in his footsteps. but with becoming the coach of the soccers, an already successful soccer team, everything changes. Romance Comedy Family fathersonrelationship generationsconfilct sport amateursoccer soccercoach WillFerrell RobertDuvall KateWalsh MusettaVander JoshHutcherson StevenAnthonyLawrence MikeDitka DylanMcLaughlin JeremyBergman ElliottCho ErikWalker AlessandroRuggiero DallasMcKinney FrancescoLiotti SammyFine DavidHerman RachaelHarris JimTurner LauraKightlinger TimmyDeters JesseDylan"
2528,9900,Grandma's Boy,"even though he's 35, alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big xbox game. but he gets kicked out of his apartment and is forced to move in with his grandmother. Comedy videogame grandmothergrandsonrelationship manchild stoner gametester LindaCardellini AllenCovert PeterDante ShirleyKnight JoelDavidMoore KevinNealon DorisRoberts ShirleyJones NickSwardson JonahHill KelvinYu ChuckChurch ToddHolland ScottHalberstadt ShanaHiatt HeidiHawking JohnKirk JoeKoons BryanLing GenoKirkland DanniKatz RobSchneider NicholausGoossen"
2529,85350,Boyhood,"the film tells a story of a divorced couple trying to raise their young son. the story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows. Drama dailylife family'sdailylife urbanlife growingup domesticabuse comingofage parenting divorce family divorcedparents abusivehusband EllarColtrane PatriciaArquette EthanHawke ElijahSmith LoreleiLinklater StevenChesterPrince BonnieCross SydneyOrta LibbyVillari MarcoPerella JamieHoward AndrewVillarreal ShaneGraham TessAllen RyanPower ShareeFowler MarkFinn CharlieSexton ByronJenkins HollyMoore DavidBlackwell BarbaraChisholm MatthewMartinez-Arndt CassidyJohnson CambellWestmoreland JenniferGriffin GarryPeters MerrileeMcCommas TamaraJolaine JordanHoward AndrewBunten TylerStrother EvieThompson BradHawkins SavannahWelch MikaOdom SinjinVenegas NickKrause DerekChaseHickey AngelaRawna MeganDevine JenniTooley LandonCollier RolandRuiz RichardJones KarenJones GordonFriday TomMcTigue SamDillon MartelSummers DavidClark ZoeGraham JessieTilton RichardRobichaux WillHarris IndicaShaw BruceSalmon WayneSutton JoeSundell SeanTracey BenHodges DanielZeh ChrisDoubek AndreaChen MonaLeeFultz BillWise AlinaLinklater CharlotteLinklater GenevieveKinney ElijahFord KyleCrusham ConradChoucroun MaximillianMcNamara TaylorWeaver JessiMechler DeannaBrochin StephenLatham HeatherMaterne JohnnyWalter NatalieMakenna KenEdwards RichardLinklater"
2530,72976,Lincoln,"a revealing drama that focuses on the 16th president's tumultuous final months in office. in a nation divided by war and the strong winds of change, lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. with the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come. History Drama usapresident speech battlefield familyconflict mourning americancivilwar culturalconflict basedontrueevents battleofgettysburg secession presidentialcabinet gettysburgaddress conflagration ethicaldilemma emancipation abrahamlincoln DanielDay-Lewis SallyField DavidStrathairn JosephGordon-Levitt JamesSpader HalHolbrook TommyLeeJones LeePace JackieEarleHaley JaredHarris BruceMcGill WaltonGoggins TimBlakeNelson BorisMcGiver AdamDriver JohnHawkes JosephCross PeterMcRobbie GulliverMcGrath GloriaReuben JeremyStrong MichaelStuhlbarg DavidCostabile StephenSpinella WaltonGoggins DavidWarshofsky ColmanDomingo LukasHaas DaneDeHaan BillCamp ElizabethMarvel JulieWhite ByronJennings RichardTopol WalterSmith DakinMatthews WayneDuvall BillRaymond DrewSease JohnHutton ChaseEdmunds GregoryItzin JohnLescault MikeShiflett GannonMcHale KenLambert ThomasK.Belgrey MaryDunleavy ArmisteadWellford TedJohnson DonHendersonBaker RaynorScheine ToddFletcher CharlesKinney JosephCarlson MichaelGoodwin EdwardMcDonald JimBatchelder GregoryHosaflook JoeKerkes WilliamKaffenberger LarryVanHoose C.BrandonMarshall ChristopherBoyer S.EpathaMerkerson RobertShepherd GraingerHines SkyeDennis ScottWichmann DavidOyelowo StephenHenderson StevenSpielberg"
2531,9616,The Order,"for centuries, a secret order of priests has existed within the church. a renegade priest, father alex bernier, is sent to rome to investigate the mysterious death of one of the order's most revered members. following a series of strangely similar killings, bernier launches an investigation that forces him to confront unimaginable evil. Drama Fantasy Horror Mystery Romance Thriller riddle rome vatican secretorganization investigation sin repentance priest psychologicalthriller violence catholicchurch sineater mentorprotégérelationship referencetogod suspiciousdeath HeathLedger ShannynSossamon BennoFürmann MarkAddy PeterWeller FrancescoCarnelutti MattiaSbragia PaolaEmiliaVilla GiuliaLombardi MirkoCasaburo BrianHelgeland"
2532,109445,Frozen,"young princess anna of arendelle dreams about finding true love at her sister elsa’s coronation. fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. she's accompanied by ice delivery man kristoff, his reindeer sven, and snowman olaf. on an adventure where she will find out what friendship, courage, family, and true love really means. Animation Adventure Family queen musical princess betrayal snowman animation reindeer curse snow troll mountainclimber aftercreditsstinger womandirector 3d KristenBell IdinaMenzel JonathanGroff JoshGad SantinoFontana AlanTudyk CiaránHinds ChrisWilliams StephenJ.Anderson MaiaWilson EdieMcClurg RobertPine MauriceLaMarche LivvyStubenrauch EvaBella SpencerGanus AvaAcres StephenApostolina KrikBaily DavidBoat PaulBriggs WoodyBuck LewisCleale WendyCutler TerriDouglas EddieFrierson JeanGilpin JackieGonneau NicholasGuest BridgetHoffman NickJameson DanielKaz JohnLavelle JenniferLee PatriciaLentz AnnieLopez KatieLowes MonaMarshall DaraMcGarry ScottMenville AdamOverett PaulPape CourtneyPeldon JenniferPerry RaymondS.Persi Jean-MichelRichaud LynwoodRobinson CarterSand JadonSand KatieSilverman PepperSweeney FredTatasciore AnnaleighAshford JenicaBergere TyreeBrown JuneChristopher ChrisBuck JenniferLee"
2533,8649,Bringing Out the Dead,"48 hours in the life of a burnt-out paramedic. once called father frank for his efforts to rescue lives, frank sees the ghosts of those he failed to save around every turn. he has tried everything he can to get fired, calling in sick, delaying taking calls where he might have to face one more victim he couldn't help, yet cannot quit the job on his own. Drama newyork coma ambulance nightlife drugaddiction hallucination dyinganddeath night ambulanceman alcoholism teacher hospital violence city drug illegalprostitution roadmovie euthanasia NicolasCage PatriciaArquette JohnGoodman VingRhames TomSizemore MarcAnthony MaryBethHurt CliffCurtis CynthiaRoman SonjaSohn AidaTurturro NestorSerrano LarryFessenden ArthurJ.Nascarella MartinScorsese QueenLatifah MichaelKennethWilliams CraigmuMsGrant MartinScorsese"
2534,547,The Horse Whisperer,"based on the novel by the same name from nicholas evans, the talented robert redford presents this meditative family drama set in the country side. redford not only directs but also stars in the roll of a cowboy with a magical talent for healing. Drama Romance lovetriangle newyork montana attachmenttonature confidence horsebackriding horse ridingaccident careerwoman ranch horsewhisperer trauma countrylife marriagecrisis crisis travel motherdaughterrelationship animal nature RobertRedford KristinScottThomas SamNeill ScarlettJohansson DianneWiest ChrisCooper CherryJones TyHillman KateBosworth AustinSchwarz DustinSchwarz JeanetteNolan SteveFrye DonEdwards JessalynGilsig William'Buddy'Byrd JohnHogarty MichelLalonde C.J.Byrnes AllisonMoorer GloriaLynneHenry RobertRedford"
2535,1550,Pieces of April,"quirky and rebellious april burns lives with her boyfriend in a low-rent new york city apartment miles away from her emotionally distant family. but when she discovers that her mother has a fatal form of breast cancer, she invites the clan to her place for thanksgiving. while her father struggles to drive her family into the city, april -- an inexperienced cook -- runs into kitchen trouble and must ask a neighbor for help. Comedy Drama sex thanksgiving roadtrip love independentfilm neighbor marijuana family illness KatieHolmes DerekLuke PatriciaClarkson OliverPlatt AlisonPill JohnGallagherJr. AliceDrummond LilliasWhite IsiahWhitlockJr. VitaliBaganov AdrianMartinez SusanBruce JamariRichardson LeilaDanette StephenChen SallyLeungBayer SeanHayes Sisqó MarcusLovett JackChen JacquelineDai RosaLuo BirdieM.Hale ArmandoRiesco ChristineTodino AnneyGiobbe ElizabethDouglass RustyDeWees VincentRoselli Ficchi PeterHedges"
